record_id,source_database,source_category,title,year,ship_name,pathogen,source_url,retrieval_date,language,screening_outcome
SR-0495,PubMed,academic,"Acute Gastroenteritis on Cruise Ships - Maritime Illness Database and Reporting System, United States, 2006-2019.",2021,,,https://doi.org/10.15585/mmwr.ss7006a1,2026-05-14,en,pending_review
SR-0496,PubMed,academic,SARS-CoV-2 infections among Australian passengers on the Diamond Princess cruise ship: A retrospective cohort study.,2021,,,https://doi.org/10.1371/journal.pone.0255401,2026-05-14,en,pending_review
SR-0497,PubMed,academic,Dynamic network strategies for SARS-CoV-2 control on a cruise ship.,2021,,,https://doi.org/10.1016/j.epidem.2021.100488,2026-05-14,en,pending_review
SR-0498,PubMed,academic,"Epidemiology of Coronavirus Disease Outbreak among Crewmembers on Cruise Ship, Nagasaki City, Japan, April 2020.",2021,,,https://doi.org/10.3201/eid2709.204596,2026-05-14,en,pending_review
SR-0499,PubMed,academic,Development of Corona-virus-disease-19 Vaccines.,2021,,,https://doi.org/10.31662/jmaj.2021-0068,2026-05-14,en,pending_review
SR-0500,PubMed,academic,[A Report from the Front Line of New Coronavirus Treatment].,2021,,,https://pubmed.ncbi.nlm.nih.gov/34404064/,2026-05-14,en,pending_review
SR-0501,PubMed,academic,Possibility of transmission of severe acute respiratory syndrome coronavirus 2 in a tertiary care hospital setting: A case study.,2020,,,https://doi.org/10.1016/j.infpip.2020.100079,2026-05-14,en,pending_review
SR-0502,PubMed,academic,Influenza-Like Illness Among Personnel Responding to U.S. Quarantine of Cruise Ship Passengers Exposed to SARS-CoV-2.,2022,,,https://doi.org/10.1097/JOM.0000000000002335,2026-05-14,en,pending_review
SR-0503,PubMed,academic,How is the iceberg of COVID-19? Results from a rapid literature review.,2021,,,https://doi.org/10.47176/mjiri.35.77,2026-05-14,en,pending_review
SR-0504,PubMed,academic,Prevalence of COVID-19 and the Continued Citizen-Based Control in Japan.,2021,,,https://doi.org/10.1007/978-3-030-71697-4_2,2026-05-14,en,pending_review
SR-0505,PubMed,academic,Efficacy of Chest Radiography as a Primary Care Triage Tool in Severe Coronavirus Disease.,2021,,,https://doi.org/10.2169/internalmedicine.5205-20,2026-05-14,en,pending_review
SR-0506,PubMed,academic,"Travel medicine meets conservation medicine in St. Kitts: Disinhibition, cognitive-affective inconsistency, and disease risk among vacationers around green monkeys (Chlorocebus sabaeus).",2022,,,https://doi.org/10.1002/ajp.23301,2026-05-14,en,excluded_irrelevant
SR-0507,PubMed,academic,Viral transmission and evolution dynamics of SARS-CoV-2 in shipboard quarantine.,2021,,,https://doi.org/10.2471/BLT.20.255752,2026-05-14,en,pending_review
SR-0508,PubMed,academic,"Clinical characteristics and outcomes of COVID-19 in a low-prevalence, well resourced setting, Sydney, Australia.",2021,,,https://doi.org/10.1111/imj.15445,2026-05-14,en,pending_review
SR-0509,PubMed,academic,Trauma- and stressor-related disorders in survivors from a shipwreck: a short report on forensic implications.,2021,,,https://doi.org/10.1708/3635.36159,2026-05-14,en,excluded_irrelevant
SR-0510,PubMed,academic,The cruise industry and the COVID-19 outbreak.,2020,,,https://doi.org/10.1016/j.trip.2020.100136,2026-05-14,en,pending_review
SR-0511,PubMed,academic,"Detection of SARS-CoV-2 using qRT-PCR in saliva obtained from asymptomatic or mild COVID-19 patients, comparative analysis with matched nasopharyngeal samples.",2021,,,https://doi.org/10.1371/journal.pone.0252964,2026-05-14,en,pending_review
SR-0512,PubMed,academic,Mask-Ematics: Modeling the Effects of Masks in COVID-19 Transmission in High-Risk Environments.,2021,,,https://doi.org/10.3390/epidemiologia2020016,2026-05-14,en,pending_review
SR-0513,PubMed,academic,"Demographics, clinical characteristics and outcomes among 197 patients with COVID-19 in the Gold Coast area.",2021,,,https://doi.org/10.1111/imj.15260,2026-05-14,en,pending_review
SR-0514,PubMed,academic,Shedding of Viable Virus in Asymptomatic SARS-CoV-2 Carriers.,2021,,,https://doi.org/10.1128/mSphere.00019-21,2026-05-14,en,pending_review
SR-0515,PubMed,academic,Estimating COVID-19 mortality in Italy early in the COVID-19 pandemic.,2021,,,https://doi.org/10.1038/s41467-021-22944-0,2026-05-14,en,pending_review
SR-0516,PubMed,academic,Cruise Ship Travel in the Era of Coronavirus Disease 2019 (COVID-19): A Summary of Outbreaks and a Model of Public Health Interventions.,2022,,,https://doi.org/10.1093/cid/ciab433,2026-05-14,en,pending_review
SR-0517,PubMed,academic,A systematic approach to estimating the effectiveness of multi-scale IAQ strategies for reducing the risk of airborne infection of SARS-CoV-2.,2021,,,https://doi.org/10.1016/j.buildenv.2021.107926,2026-05-14,en,pending_review
SR-0518,PubMed,academic,Managing passenger flows for seaborne transportation during COVID-19 pandemic.,2021,,,https://doi.org/10.1093/jtm/taab068,2026-05-14,en,excluded_irrelevant
SR-0519,PubMed,academic,Cruise ship dining experiencescape: The perspective of female cruise travelers in the midst of the COVID-19 pandemic.,2021,,,https://doi.org/10.1016/j.ijhm.2021.102923,2026-05-14,en,pending_review
SR-0520,PubMed,academic,"Successful Control of an Onboard COVID-19 Outbreak Using the Cruise Ship as a Quarantine Facility, Western Australia, Australia.",2021,,,https://doi.org/10.3201/eid2705.204142,2026-05-14,en,pending_review
SR-0521,PubMed,academic,Lack of cross-transmission of SARS-CoV-2 between passenger's cabins on the Diamond Princess cruise ship.,2021,,,https://doi.org/10.1016/j.buildenv.2021.107839,2026-05-14,en,pending_review
SR-0522,PubMed,academic,Association between underlying disease and serious events on a world cruise ship: A prospective cohort study.,2021,,,https://doi.org/10.1016/j.tmaid.2021.102052,2026-05-14,en,excluded_irrelevant
SR-0523,PubMed,academic,Prevention and Control of COVID-19 Pandemic on International Cruise Ships: The Legal Controversies.,2021,,,https://doi.org/10.3390/healthcare9030281,2026-05-14,en,pending_review
SR-0524,PubMed,academic,Estimation of the SARS-CoV-2 transmission probability in confined traffic space and evaluation of the mitigation strategies.,2021,,,https://doi.org/10.1007/s11356-021-13617-y,2026-05-14,en,pending_review
SR-0525,PubMed,academic,"Erratum: Chest CT Findings in Cases from the Cruise Ship ""Diamond Princess"" with Coronavirus Disease 2019 (COVID-19).",2020,,,https://doi.org/10.1148/ryct.2020204002,2026-05-14,en,pending_review
SR-0526,PubMed,academic,Chest CT Findings in Cases from the Cruise Ship Diamond Princess with Coronavirus Disease (COVID-19).,2020,,,https://doi.org/10.1148/ryct.2020200110,2026-05-14,en,pending_review
SR-0527,PubMed,academic,Daily briefing: Cruise ship coronavirus outbreak gave scientists 'an ideal experiment'.,2020,,,https://doi.org/10.1038/d41586-020-00932-6,2026-05-14,en,pending_review
SR-0528,PubMed,academic,"[Field investigations of SARS-CoV-2-outbreaks in Germany by the Robert Koch Institute, February-October 2020].",2021,,,https://doi.org/10.1007/s00103-021-03296-y,2026-05-14,en,pending_review
SR-0529,PubMed,academic,Taking account of asymptomatic infections: A modeling study of the COVID-19 outbreak on the Diamond Princess cruise ship.,2021,,,https://doi.org/10.1371/journal.pone.0248273,2026-05-14,en,pending_review
SR-0530,PubMed,academic,Lessons learned from keeping NSW's prisons COVID-free.,2021,,,https://doi.org/10.1108/IJPH-09-2020-0073,2026-05-14,en,pending_review
SR-0531,PubMed,academic,"COVID-19: cross-border contact tracing in Germany, February to April 2020.",2021,,,https://doi.org/10.2807/1560-7917.ES.2021.26.10.2001236,2026-05-14,en,pending_review
SR-0532,PubMed,academic,The dynamic change of antibody index against Covid-19 is a powerful diagnostic tool for the early phase of the infection and salvage PCR assay errors.,2021,,,https://doi.org/10.1016/j.jmii.2020.12.009,2026-05-14,en,pending_review
SR-0533,PubMed,academic,Transmission dynamics of SARS-CoV-2 on the Diamond Princess uncovered using viral genome sequence analysis.,2021,,,https://doi.org/10.1016/j.gene.2021.145496,2026-05-14,en,pending_review
SR-0534,PubMed,academic,Symptoms and laboratory manifestations of mild COVID-19 in a repatriated cruise ship cohort.,2021,,,https://doi.org/10.1017/S0950268821000315,2026-05-14,en,pending_review
SR-0535,PubMed,academic,Mechanistic transmission modeling of COVID-19 on the Diamond Princess cruise ship demonstrates the importance of aerosol transmission.,2021,,,https://doi.org/10.1073/pnas.2015482118,2026-05-14,en,pending_review
SR-0536,PubMed,academic,Exploring geographical distribution of transportation research themes related to COVID-19 using text network approach.,2021,,,https://doi.org/10.1016/j.scs.2021.102729,2026-05-14,en,pending_review
SR-0537,PubMed,academic,The Bayesian Susceptible-Exposed-Infected-Recovered model for the outbreak of COVID-19 on the Diamond Princess Cruise Ship.,2021,,,https://doi.org/10.1007/s00477-020-01968-w,2026-05-14,en,pending_review
SR-0538,PubMed,academic,"Use of US Public Health Travel Restrictions during COVID-19 Outbreak on Diamond Princess Ship, Japan, February-April 2020.",2021,,,https://doi.org/10.3201/eid2703.203820,2026-05-14,en,pending_review
SR-0539,PubMed,academic,Travel-related control measures to contain the COVID-19 pandemic: a rapid review.,2020,,,https://doi.org/10.1002/14651858.CD013717,2026-05-14,en,excluded_irrelevant
SR-0540,PubMed,academic,Reconstitution of Oseltamivir Capsules for Pediatric Use on a Long-Term Cruise: A Treatment Option.,2021,,,https://doi.org/10.1016/j.wem.2020.09.008,2026-05-14,en,pending_review
SR-0541,PubMed,academic,The psychological effects of COVID-19 on hospital workers at the beginning of the outbreak with a large disease cluster on the Diamond Princess cruise ship.,2021,,,https://doi.org/10.1371/journal.pone.0245294,2026-05-14,en,pending_review
SR-0542,PubMed,academic,Four Cases of Coronavirus Disease 2019 Transferred from a Cruise Ship.,2021,,,https://doi.org/10.2169/internalmedicine.4939-20,2026-05-14,en,pending_review
SR-0543,PubMed,academic,"Epidemiology and quarantine measures during COVID-19 outbreak on the cruise ship Diamond Princess docked at Yokohama, Japan in 2020: a descriptive analysis.",2020,,,https://doi.org/10.35772/ghm.2020.01037,2026-05-14,en,pending_review
SR-0544,PubMed,academic,"Challenges of COVID-19 outbreak on the cruise ship Diamond Princess docked at Yokohama, Japan: a real-world story.",2020,,,https://doi.org/10.35772/ghm.2020.01038,2026-05-14,en,pending_review
SR-0545,PubMed,academic,"The Perspective of Coronavirus Disease Outbreak: Epidemiology, Transmission, and Possible Treatment.",2021,,,https://doi.org/10.1089/vbz.2020.2678,2026-05-14,en,pending_review
SR-0546,PubMed,academic,Global health governance for travel health: lessons learned from the coronavirus disease 2019 (COVID-19) outbreaks in large cruise ships.,2020,,,https://doi.org/10.1016/j.glohj.2020.11.006,2026-05-14,en,pending_review
SR-0547,PubMed,academic,Japan DMAT operations in the Diamond Princess cruise ship: COVID-19 medical operation.,,,,https://doi.org/10.5055/ajdm.2020.0369,2026-05-14,en,pending_review
SR-0548,PubMed,academic,Lessons learned for COVID-19 in the cruise ship industry.,2020,,,https://doi.org/10.1177/0748233720964631,2026-05-14,en,pending_review
SR-0549,PubMed,academic,How many COVID-19 PCR positive individuals do we expect to see on the Diamond Princess cruise ship?,2020,,,https://doi.org/10.1101/2020.11.14.20230938,2026-05-14,en,pending_review
SR-0550,PubMed,academic,Reproductive number of coronavirus: A systematic review and meta-analysis based on global level evidence.,2020,,,https://doi.org/10.1371/journal.pone.0242128,2026-05-14,en,pending_review
SR-0551,PubMed,academic,Lessons Learned From a COVID-19 Biohazard Spill During Swabbing at a Quarantine Facility.,2022,,,https://doi.org/10.1017/dmp.2020.436,2026-05-14,en,pending_review
SR-0552,PubMed,academic,Clinical and Microbiological Features of Asymptomatic SARS-CoV-2 Infection and Mild COVID-19 in Seven Crewmembers of a Cruise Ship.,2020,,,https://doi.org/10.2169/internalmedicine.5601-20,2026-05-14,en,pending_review
SR-0553,PubMed,academic,Evaluating the Need for Routine COVID-19 Testing of Emergency Department Staff: Quantitative Analysis.,2020,,,https://doi.org/10.2196/20260,2026-05-14,en,pending_review
SR-0554,PubMed,academic,Flight-Associated Transmission of Severe Acute Respiratory Syndrome Coronavirus 2 Corroborated by Whole-Genome Sequencing.,2020,,,https://doi.org/10.3201/eid2612.203910,2026-05-14,en,pending_review
SR-0555,PubMed,academic,Fear and Trembling of Cruise Ship Employees: Psychological Effects of the COVID-19 Pandemic.,2020,,,https://doi.org/10.3390/ijerph17186741,2026-05-14,en,pending_review
SR-0556,PubMed,academic,Dynamic Network Strategies for SARS-CoV-2 Control on a Cruise Ship.,2020,,,https://doi.org/10.1101/2020.08.26.20182766,2026-05-14,en,pending_review
SR-0557,PubMed,academic,Corrigendum to: Environmental Sampling for Severe Acute Respiratory Syndrome Coronavirus 2 During a COVID-19 Outbreak on the Diamond Princess Cruise Ship.,2021,,,https://doi.org/10.1093/infdis/jiaa525,2026-05-14,en,pending_review
SR-0558,PubMed,academic,COVID-19 outbreak on the Costa Atlantica cruise ship: use of a remote health monitoring system.,2021,,,https://doi.org/10.1093/jtm/taaa163,2026-05-14,en,pending_review
SR-0559,PubMed,academic,Variation and multilevel selection of SARS-CoV-2.,2020,,,https://doi.org/10.1111/evo.14080,2026-05-14,en,pending_review
SR-0560,PubMed,academic,Tracking COVID-19: There's an App for That.,2020,,,https://doi.org/10.1109/MPULS.2020.3008356,2026-05-14,en,pending_review
SR-0561,PubMed,academic,A comparative analysis of control measures on-board ship against COVID-19 and similar novel viral respiratory disease outbreak: Quarantine ship or disembark suspects?,2021,,,https://doi.org/10.1016/j.mjafi.2020.06.003,2026-05-14,en,pending_review
SR-0562,PubMed,academic,Fighting COVID-19 through Government Initiatives and Collaborative Governance: The Taiwan Experience.,2020,,,https://doi.org/10.1111/puar.13239,2026-05-14,en,pending_review
SR-0563,PubMed,academic,An emergency responding mechanism for cruise epidemic prevention-taking COVID-19 as an example.,2020,,,https://doi.org/10.1016/j.marpol.2020.104093,2026-05-14,en,pending_review
SR-0564,PubMed,academic,The contribution of asymptomatic SARS-CoV-2 infections to transmission on the Diamond Princess cruise ship.,2020,,,https://doi.org/10.7554/eLife.58699,2026-05-14,en,pending_review
SR-0565,PubMed,academic,"Epidemiology of COVID-19 Outbreak on Cruise Ship Quarantined at Yokohama, Japan, February 2020.",2020,,,https://doi.org/10.3201/eid2611.201165,2026-05-14,en,pending_review
SR-0566,PubMed,academic,"Renin-angiotensin system inhibitors and the severity of coronavirus disease 2019 in Kanagawa, Japan: a retrospective cohort study.",2020,,,https://doi.org/10.1038/s41440-020-00535-8,2026-05-14,en,pending_review
SR-0567,PubMed,academic,Emergence of coronavirus disease 2019 (COVID-19) in Austria.,2020,,,https://doi.org/10.1007/s00508-020-01723-9,2026-05-14,en,pending_review
SR-0568,PubMed,academic,Comparison of the Clinical Course of COVID-19 Pneumonia and Acute Respiratory Distress Syndrome in 2 Passengers from the Cruise Ship Diamond Princess in February 2020.,2020,,,https://doi.org/10.12659/AJCR.926835,2026-05-14,en,pending_review
SR-0569,PubMed,academic,Airway Hygiene in COVID-19 Pneumonia: Treatment Responses of 3 Critically Ill Cruise Ship Employees.,2020,,,https://doi.org/10.12659/AJCR.926596,2026-05-14,en,pending_review
SR-0570,PubMed,academic,Insights on Coronavirus Disease 2019 Epidemiology From a Historic Cruise Ship Quarantine.,2021,,,https://doi.org/10.1093/cid/ciaa1214,2026-05-14,en,excluded_irrelevant
SR-0571,PubMed,academic,Coronavirus Disease 2019 (COVID-19) in Americans Aboard the Diamond Princess Cruise Ship.,2021,,,https://doi.org/10.1093/cid/ciaa1180,2026-05-14,en,pending_review
SR-0572,PubMed,academic,An Experience of the Ibaraki Disaster Psychiatric Assistance Team on the Diamond Princess Cruise Ship: Mental Health Issues Induced by COVID-19.,2020,,,https://doi.org/10.1017/dmp.2020.305,2026-05-14,en,pending_review
SR-0573,PubMed,academic,Minimizing disease spread on a quarantined cruise ship: A model of COVID-19 with asymptomatic infections.,2020,,,https://doi.org/10.1016/j.mbs.2020.108442,2026-05-14,en,pending_review
SR-0574,PubMed,academic,"Quarantine measures for coronavirus disease 2019 on a cruise ship, Taiwan, February 2020.",2020,,,https://doi.org/10.1016/j.ijid.2020.08.011,2026-05-14,en,pending_review
SR-0575,PubMed,academic,COVID-19 outbreak on the Diamond Princess Cruise Ship in February 2020.,2020,,,https://doi.org/10.1002/jgf2.326,2026-05-14,en,pending_review
SR-0576,PubMed,academic,Haplotype networks of SARS-CoV-2 infections in the Diamond Princess cruise ship outbreak.,2020,,,https://doi.org/10.1073/pnas.2006824117,2026-05-14,en,pending_review
SR-0577,PubMed,academic,Environmental Sampling for Severe Acute Respiratory Syndrome Coronavirus 2 During a COVID-19 Outbreak on the Diamond Princess Cruise Ship.,2020,,,https://doi.org/10.1093/infdis/jiaa437,2026-05-14,en,pending_review
SR-0578,PubMed,academic,[Retrospective analysis of the on-site treatment of the coronavirus disease 2019 epidemic on the Costa Crociere cruise].,2020,,,https://doi.org/10.3760/cma.j.cn121430-20200223-00162,2026-05-14,en,pending_review
SR-0579,PubMed,academic,"Cruise Ships, Nursing Homes, and Prisons as COVID-19 Epicenters: A ""Wicked Problem"" With Breakthrough Solutions?",2020,,,https://doi.org/10.1016/j.jamda.2020.04.020,2026-05-14,en,pending_review
SR-0580,PubMed,academic,Detection of SARS-CoV-2 RNA in commercial passenger aircraft and cruise ship wastewater: a surveillance tool for assessing the presence of COVID-19 infected travellers.,2020,,,https://doi.org/10.1093/jtm/taaa116,2026-05-14,en,pending_review
SR-0581,PubMed,academic,Asymptomatic COVID-19 or are we missing something?,2020,,,https://doi.org/10.33321/cdi.2020.44.55,2026-05-14,en,pending_review
SR-0582,PubMed,academic,"The first 2 months of COVID-19 contact tracing in the Northern Territory of Australia, March-April 2020.",2020,,,https://doi.org/10.33321/cdi.2020.44.53,2026-05-14,en,pending_review
SR-0583,PubMed,academic,Underperformance of Reverse-Transcriptase Polymerase Chain Reaction in Japan and Potential Implications From Diamond Princess Cruise Ship and Other Countries During the Ongoing COVID-19 Pandemic.,2020,,,https://doi.org/10.34172/ijhpm.2020.109,2026-05-14,en,pending_review
SR-0584,PubMed,academic,SARS-CoV-2 Genome Analysis of Japanese Travelers in Nile River Cruise.,2020,,,https://doi.org/10.3389/fmicb.2020.01316,2026-05-14,en,excluded_irrelevant
SR-0585,PubMed,academic,Three Novel COVID-19 Pneumonia Cases Successfully Treated With Lopinavir/Ritonavir.,2020,,,https://doi.org/10.3389/fmed.2020.00241,2026-05-14,en,pending_review
SR-0586,PubMed,academic,Clinical characteristics of the coronavirus disease 2019 (COVID-19) outbreak on a cruise ship.,2020,,,https://doi.org/10.1016/j.jiac.2020.06.010,2026-05-14,en,pending_review
SR-0587,PubMed,academic,Clinical course of a critically ill patient with severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2).,2020,,,https://doi.org/10.1007/s10047-020-01183-y,2026-05-14,en,pending_review
SR-0588,PubMed,academic,"Descriptive study of COVID-19 outbreak among passengers and crew on Diamond Princess cruise ship, Yokohama Port, Japan, 20 January to 9 February 2020.",2020,,,https://doi.org/10.2807/1560-7917.ES.2020.25.23.2000272,2026-05-14,en,pending_review
SR-0589,PubMed,academic,Clinical characteristics of COVID-19 in 104 people with SARS-CoV-2 infection on the Diamond Princess cruise ship: a retrospective analysis.,2020,,,https://doi.org/10.1016/S1473-3099(20)30482-5,2026-05-14,en,pending_review
SR-0590,PubMed,academic,SARS-CoV-2 shedding and seroconversion among passengers quarantined after disembarking a cruise ship: a case series.,2020,,,https://doi.org/10.1016/S1473-3099(20)30364-9,2026-05-14,en,pending_review
SR-0591,PubMed,academic,"Duration of viral shedding in asymptomatic or mild cases of novel coronavirus disease 2019 (COVID-19) from a cruise ship: A single-hospital experience in Tokyo, Japan.",2020,,,https://doi.org/10.1016/j.ijid.2020.06.020,2026-05-14,en,pending_review
SR-0592,PubMed,academic,Japanese citizens' behavioral changes and preparedness against COVID-19: An online survey during the early phase of the pandemic.,2020,,,https://doi.org/10.1371/journal.pone.0234292,2026-05-14,en,pending_review
SR-0593,PubMed,academic,Genomic surveillance reveals multiple introductions of SARS-CoV-2 into Northern California.,2020,,,https://doi.org/10.1126/science.abb9263,2026-05-14,en,pending_review
SR-0594,PubMed,academic,A Genomic Survey of SARS-CoV-2 Reveals Multiple Introductions into Northern California without a Predominant Lineage.,2020,,,https://doi.org/10.1101/2020.03.27.20044925,2026-05-14,en,pending_review
SR-0595,PubMed,academic,CrAssphage as a Novel Tool to Detect Human Fecal Contamination on Environmental Surfaces and Hands.,2020,,,https://doi.org/10.3201/eid2608.200346,2026-05-14,en,excluded_irrelevant
SR-0596,PubMed,academic,Medical Transport for 769 COVID-19 Patients on a Cruise Ship by Japan Disaster Medical Assistance Team.,2020,,,https://doi.org/10.1017/dmp.2020.187,2026-05-14,en,pending_review
SR-0597,PubMed,academic,"Evidence for Limited Early Spread of COVID-19 Within the United States, January-February 2020.",2020,,,https://doi.org/10.15585/mmwr.mm6922e1,2026-05-14,en,pending_review
SR-0598,PubMed,academic,COVID-19: in the footsteps of Ernest Shackleton.,2020,,,https://doi.org/10.1136/thoraxjnl-2020-215091,2026-05-14,en,pending_review
SR-0599,PubMed,academic,The COVID-19 Infection in Italy: A Statistical Study of an Abnormally Severe Disease.,2020,,,https://doi.org/10.3390/jcm9051564,2026-05-14,en,pending_review
SR-0600,PubMed,academic,Clinical course of 2019 novel coronavirus disease (COVID-19) in individuals present during the outbreak on the Diamond Princess cruise ship.,2020,,,https://doi.org/10.1016/j.jiac.2020.05.005,2026-05-14,en,pending_review
SR-0601,PubMed,academic,Presumed COVID-19 index case on diamond princess cruise ship and evacuees to Hong Kong.,2020,,,https://doi.org/10.1093/jtm/taaa073,2026-05-14,en,pending_review
SR-0602,PubMed,academic,From plague to coronavirus: vessel trajectory data from ship automatic identification systems for epidemic modeling.,2020,,,https://doi.org/10.1093/jtm/taaa072,2026-05-14,en,excluded_irrelevant
SR-0603,PubMed,academic,"Using the contact network model and Metropolis-Hastings sampling to reconstruct the COVID-19 spread on the ""Diamond Princess"".",2020,,,https://doi.org/10.1016/j.scib.2020.04.043,2026-05-14,en,pending_review
SR-0604,PubMed,academic,Preparation for Quarantine on the Cruise Ship Diamond Princess in Japan due to COVID-19.,2020,,,https://doi.org/10.2196/18821,2026-05-14,en,pending_review
SR-0605,PubMed,academic,The 2019 novel coronavirus disease (COVID-19) pandemic: A review of the current evidence.,,,,https://doi.org/10.4103/ijmr.IJMR_519_20,2026-05-14,en,pending_review
SR-0606,PubMed,academic,Airborne route and bad use of ventilation systems as non-negligible factors in SARS-CoV-2 transmission.,2020,,,https://doi.org/10.1016/j.mehy.2020.109781,2026-05-14,en,pending_review
SR-0607,PubMed,academic,"Containing COVID-19 Among 627,386 Persons in Contact With the Diamond Princess Cruise Ship Passengers Who Disembarked in Taiwan: Big Data Analytics.",2020,,,https://doi.org/10.2196/19540,2026-05-14,en,pending_review
SR-0608,PubMed,academic,"Notes from the Field: Multiple Cruise Ship Outbreaks of Norovirus Associated with Frozen Fruits and Berries - United States, 2019.",2020,,,https://doi.org/10.15585/mmwr.mm6916a3,2026-05-14,en,pending_review
SR-0609,PubMed,academic,Veno-venous extracorporeal membrane oxygenation for severe pneumonia: COVID-19 case in Japan.,2020,,,https://doi.org/10.1002/ams2.509,2026-05-14,en,pending_review
SR-0610,PubMed,academic,COVID-19 first stage in Japan - how we treat 'Diamond Princess Cruise Ship' with 3700 passengers?,2020,,,https://doi.org/10.1002/ams2.506,2026-05-14,en,pending_review
SR-0611,PubMed,academic,Environmental cleaning is effective for the eradication of severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) virus in contaminated hospital rooms: A patient from the Diamond Princess cruise ship.,2020,,,https://doi.org/10.1017/ice.2020.144,2026-05-14,en,pending_review
SR-0612,PubMed,academic,SARS-CoV-2 and Legionella co-infection in a person returning from a Nile cruise.,2020,,,https://doi.org/10.1093/jtm/taaa053,2026-05-14,en,excluded_irrelevant
SR-0613,PubMed,academic,The Petri-Dish Effect.,2020,,,https://doi.org/10.1017/dmp.2020.67,2026-05-14,en,excluded_irrelevant
SR-0614,PubMed,academic,"Estimating the infection and case fatality ratio for coronavirus disease (COVID-19) using age-adjusted data from the outbreak on the Diamond Princess cruise ship, February 2020.",2020,,,https://doi.org/10.2807/1560-7917.ES.2020.25.12.2000256,2026-05-14,en,pending_review
SR-0615,PubMed,academic,What the cruise-ship outbreaks reveal about COVID-19.,2020,,,https://doi.org/10.1038/d41586-020-00885-w,2026-05-14,en,excluded_irrelevant
SR-0616,PubMed,academic,"Public Health Responses to COVID-19 Outbreaks on Cruise Ships - Worldwide, February-March 2020.",2020,,,https://doi.org/10.15585/mmwr.mm6912e3,2026-05-14,en,pending_review
SR-0617,PubMed,academic,Coronavirus (Covid-19) outbreak on the cruise ship Diamond Princess.,2020,,,https://doi.org/10.5603/MH.2020.0003,2026-05-14,en,pending_review
SR-0618,PubMed,academic,Chronology of COVID-19 Cases on the Diamond Princess Cruise Ship and Ethical Considerations: A Report From Japan.,2020,,,https://doi.org/10.1017/dmp.2020.50,2026-05-14,en,pending_review
SR-0619,PubMed,academic,"Initial Investigation of Transmission of COVID-19 Among Crew Members During Quarantine of a Cruise Ship - Yokohama, Japan, February 2020.",2020,,,https://doi.org/10.15585/mmwr.mm6911e2,2026-05-14,en,pending_review
SR-0620,PubMed,academic,"Estimating the asymptomatic proportion of coronavirus disease 2019 (COVID-19) cases on board the Diamond Princess cruise ship, Yokohama, Japan, 2020.",2020,,,https://doi.org/10.2807/1560-7917.ES.2020.25.10.2000180,2026-05-14,en,pending_review
SR-0621,PubMed,academic,Case-Fatality Risk Estimates for COVID-19 Calculated by Using a Lag Time for Fatality.,2020,,,https://doi.org/10.3201/eid2606.200320,2026-05-14,en,pending_review
SR-0622,PubMed,academic,Backcalculating the Incidence of Infection with COVID-19 on the Diamond Princess.,2020,,,https://doi.org/10.3390/jcm9030657,2026-05-14,en,pending_review
SR-0623,PubMed,academic,"COVID-19 in 2 Persons with Mild Upper Respiratory Tract Symptoms on a Cruise Ship, Japan.",2020,,,https://doi.org/10.3201/eid2606.200452,2026-05-14,en,pending_review
SR-0624,PubMed,academic,COVID-19 outbreak on the Diamond Princess cruise ship: estimating the epidemic potential and effectiveness of public health countermeasures.,2020,,,https://doi.org/10.1093/jtm/taaa030,2026-05-14,en,pending_review
SR-0625,PubMed,academic,Estimation of the reproductive number of novel coronavirus (COVID-19) and the probable outbreak size on the Diamond Princess cruise ship: A data-driven analysis.,2020,,,https://doi.org/10.1016/j.ijid.2020.02.033,2026-05-14,en,pending_review
SR-0626,PubMed,academic,Norovirus-induced Gastroparesis.,2019,,,https://doi.org/10.7759/cureus.6283,2026-05-14,en,pending_review
SR-0627,PubMed,academic,Help Your Patients Stay Healthy on Their Cruise Vacation: Suggestions for Primary Care Physicians from a Cruise Ship Physician.,2019,,,https://doi.org/10.7812/TPP/18-303,2026-05-14,en,excluded_irrelevant
SR-0628,PubMed,academic,Subcutaneous Sparganosis of the Breast.,2018,,,https://pubmed.ncbi.nlm.nih.gov/30666275/,2026-05-14,en,pending_review
SR-0629,PubMed,academic,Patterns of injury amongst cruise ship passengers requiring hospitalisation.,2018,,,https://doi.org/10.5603/IMH.2018.0039,2026-05-14,en,excluded_irrelevant
SR-0630,PubMed,academic,Gastroenteritis outbreaks on cruise ships: are sanitation inspection scores a true index of risk?,2018,,,https://doi.org/10.5603/IMH.2018.0037,2026-05-14,en,pending_review
SR-0631,PubMed,academic,"Outbreak of Acute Gastroenteritis Caused by Norovirus Genogroup II Attributed to Contaminated Cold Dishes on a Cruise Ship in Chongqing, China, 2017.",2018,,,https://doi.org/10.3390/ijerph15122823,2026-05-14,en,pending_review
SR-0632,PubMed,academic,Estimating the incidence of norovirus acute gastroenteritis among US and European international travelers to areas of moderate to high risk of traveler's diarrhea: a prospective cohort study protocol.,2018,,,https://doi.org/10.1186/s12879-018-3461-6,2026-05-14,en,pending_review
SR-0633,PubMed,academic,Cruise ship pathologies in remote regions.,2018,,,https://doi.org/10.5603/IMH.2018.0012,2026-05-14,en,pending_review
